row_id,seed,checkpoint_age,rewrite_family,continuation_step,parameter_divergence,normalized_parameter_divergence,validation_loss_gap,perplexity_gap,lr,candidate_lr,source_task_loss,candidate_task_loss,clean_cumulative_update_distance,candidate_cumulative_update_distance,cumulative_update_discrepancy,mean_layer_relative_displacement,max_layer_relative_displacement,max_layer_update_divergence,calibration_kl,calibration_rms_logit,clean_update_norm,candidate_update_norm,delta_update_norm,update_cosine,clean_update_normalized_divergence
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,0,0.0,0.0,0.0,0.0,0.001,0.001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,1,3.5903375148773193,0.02113525843889661,9.613434791564941,28900759.690066945,0.001,0.001,7.566010475158691,17.179445266723633,0.44556429982185364,3.6302478313446045,3.5903375148773193,0.08317607448075258,0.45420337466460897,0.8233181238174438,29.313020706176758,9.228906631469727,0.44556429982185364,3.6302478313446045,3.5903375148773193,0.15044857561588287,8.057955981448147
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,2,5.384924411773682,0.031699462416877815,10.120753288269043,56088037.43866241,0.001,0.001,7.721720059712728,17.84247334798177,0.9728020131587982,6.347548961639404,6.282052516937256,0.11509715795820599,0.5689179692182899,0.6301789283752441,5.8431925773620605,9.938593864440918,0.5272377133369446,2.7173011302948,2.6917150020599365,0.1453149914741516,5.535478277108707
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,3,6.809746265411377,0.04008696860013686,8.66368865966797,32050186.558983605,0.001,0.001,8.619297663370768,17.282986323038738,1.4976043999195099,8.655180215835571,8.576424837112427,0.1374849186274812,0.6444883537119527,0.5153477191925049,19.071382522583008,10.550259590148926,0.5248023867607117,2.307631254196167,2.294372320175171,0.13890250027179718,4.547092854276353
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,4,8.051031112670898,0.04739404653763063,8.427030563354492,29959850.348662227,0.001,0.001,8.788557052612305,17.215587615966797,1.9997954666614532,10.73340892791748,10.652930736541748,0.1544394799888477,0.6654887702034469,0.4569419324398041,16.307558059692383,9.972418785095215,0.5021910667419434,2.078228712081909,2.0765058994293213,0.12425123900175095,4.025927274506537
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,5,9.198400497436523,0.05414827183578561,11.527745882670084,837718869.771226,0.001,0.001,9.018457094828287,20.54620297749837,2.471363604068756,12.6641845703125,12.585860848426819,0.16961745152584584,0.6789734947376833,0.4015260338783264,11.97804069519043,10.963732719421387,0.47156813740730286,1.9307756423950195,1.9329301118850708,0.11754772067070007,3.7219939964677455
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,6,10.240836143493652,0.06028478315095884,8.438241640726726,26587221.297039296,0.001,0.001,8.657916069030762,17.096157709757488,2.9245460629463196,14.441920757293701,14.375480890274048,0.1837003952040931,0.7131022466365221,0.36383265256881714,17.84421157836914,11.092435836791992,0.4531824588775635,1.7777361869812012,1.789620041847229,0.10115011036396027,3.5016839957627717
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,7,11.210573196411133,0.06599333928147774,4.5100005467732736,480215.07101926045,0.001,0.001,8.583048184712728,13.093048731486002,3.412401020526886,16.096534490585327,16.058889508247375,0.19643486879676894,0.7514010437926629,0.35124239325523376,11.452884674072266,9.448027610778809,0.4878549575805664,1.654613733291626,1.6834086179733276,0.08788558095693588,3.2852449430685313
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,8,12.098586082458496,0.0712208093357305,3.4721167882283535,164659.55800888306,0.001,0.001,8.571062088012695,12.043178876241049,3.924522280693054,17.669257044792175,17.673473238945007,0.207427509561923,0.8338624092515005,0.3484920561313629,4.146214485168457,8.569972038269043,0.5121212601661682,1.5727225542068481,1.6145837306976318,0.07998503744602203,3.082817529658375
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,9,12.947324752807617,0.07621708366107818,5.494066874186198,379142.42074831045,0.001,0.001,7.355719884236653,12.849786758422852,4.420509845018387,19.141448616981506,19.190795302391052,0.2186718801439294,0.9075148638112912,0.325414776802063,5.463305473327637,9.00156021118164,0.49598756432533264,1.472191572189331,1.517322063446045,0.07606639713048935,2.9289211441063614
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,10,13.770866394042969,0.08106503050467652,8.571414311726887,6998655.115650917,0.001,0.001,7.190003712972005,15.761418024698893,4.904073596000671,20.509608268737793,20.611494779586792,0.22935556675263732,0.9765576604973576,0.31015416979789734,10.786473274230957,8.723546028137207,0.48356375098228455,1.3681596517562866,1.4206994771957397,0.06598333269357681,2.8080464382244306
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,11,14.529236793518066,0.08552933346196079,6.230153401692709,426300.4590793255,0.001,0.001,6.73471736907959,12.964870770772299,5.421867489814758,21.758248329162598,21.93171465396881,0.23881859768970107,1.0264313558571618,0.28269249200820923,5.937771797180176,8.766339302062988,0.5177938938140869,1.2486400604248047,1.320219874382019,0.06514079868793488,2.6797476738059838
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,12,15.251114845275879,0.08977881672698744,4.7719771067301435,108661.08884177779,0.001,0.001,6.83251158396403,11.604488690694174,5.9668275117874146,22.96969974040985,23.230841636657715,0.2476022366639767,1.0716143220608851,0.28839388489723206,6.931522369384766,8.744400024414062,0.5449600219726562,1.2114514112472534,1.2991269826889038,0.05821407213807106,2.555983864984346
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,13,15.927260398864746,0.093759086258249,7.022468884785971,613480.2359566247,0.001,0.001,6.305326461791992,13.327795346577963,6.483333468437195,24.171628713607788,24.510711193084717,0.2551693214000399,1.1145502440720945,0.2953495681285858,13.882162094116211,7.7842206954956055,0.5165059566497803,1.201928973197937,1.279869556427002,0.05907312408089638,2.4566467969603836
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,14,16.56772804260254,0.09752933045285697,6.80047353108724,320778.2281647167,0.001,0.001,5.879145622253418,12.679619153340658,6.976281523704529,25.30835223197937,25.721441984176636,0.2612229231246481,1.1435792865628316,0.2755785584449768,6.369700908660889,7.224852085113525,0.492948055267334,1.136723518371582,1.210730791091919,0.06180915981531143,2.3748651751373715
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,15,17.166231155395508,0.10105254182586787,6.152159531911214,137095.6293805464,0.001,0.001,5.67840560277303,11.830565134684244,7.4514575600624084,26.42732298374176,26.909088015556335,0.26675732087372356,1.1674843839560163,0.2574078440666199,8.900467872619629,7.2592878341674805,0.47517603635787964,1.1189707517623901,1.1876460313796997,0.06336618214845657,2.3037413844237786
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,16,17.707218170166016,0.10423717288684281,9.416658878326416,3819008.474225105,0.001,0.001,5.738923867543538,15.155582745869955,7.896864175796509,27.5919189453125,28.131805896759033,0.27326695661009953,1.1694988781043159,0.27382978796958923,6.266129970550537,8.32821273803711,0.44540661573410034,1.1645959615707397,1.2227178812026978,0.057479921728372574,2.242310083594385
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,17,18.238887786865234,0.10736695517234782,10.199357032775879,11007871.669322131,0.001,0.001,6.0148013432820635,16.21415837605794,8.310236513614655,28.674023270606995,29.26752531528473,0.27927366140018206,1.163798396699735,0.25666338205337524,8.72600269317627,9.73747444152832,0.41337233781814575,1.0821043252944946,1.1357194185256958,0.05808907747268677,2.194749542565038
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,18,18.7496395111084,0.11037359999202298,7.329885641733806,857255.274050905,0.001,0.001,6.332261244455974,13.66214688618978,8.7064850628376,29.672562301158905,30.320555448532104,0.2848265095023806,1.1635648923798774,0.24591417610645294,4.990936756134033,10.263833045959473,0.39624854922294617,0.9985390305519104,1.0530301332473755,0.057144466787576675,2.1535257197116695
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,19,19.245452880859375,0.11329230712296111,8.197545051574707,1378525.6018572608,0.001,0.001,5.939255396525065,14.136800448099772,9.105526000261307,30.630091905593872,31.341909050941467,0.2901665920003695,1.1640829427777581,0.23825575411319733,6.517465114593506,10.38985538482666,0.39904093742370605,0.957529604434967,1.0213536024093628,0.043095920234918594,2.1136014416196236
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,20,19.712249755859375,0.1160402027040069,7.1138383547465,350676.74015910743,0.001,0.001,5.654595851898193,12.768434206644693,9.48240613937378,31.517659544944763,32.288822412490845,0.29524058638140843,1.1601198698436561,0.2256506383419037,7.889468669891357,10.13076400756836,0.37688013911247253,0.8875676393508911,0.9469133615493774,0.04958042874932289,2.078823609337524
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,21,20.155654907226562,0.11865039810442563,4.5775957107543945,13815.62270017574,0.001,0.001,4.966292381286621,9.543888092041016,9.866181194782257,32.40312969684601,33.23851680755615,0.3000285147999279,1.1522352478977904,0.23832184076309204,3.9299962520599365,9.62299633026123,0.3837750554084778,0.8854701519012451,0.9496943950653076,0.04328930750489235,2.0429033796666802
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,22,20.58411407470703,0.12117261090411101,5.269527912139893,24260.351648637876,0.001,0.001,4.832230091094971,10.101758003234863,10.232079714536667,33.241190791130066,34.13794159889221,0.304813415765,1.1458316876018326,0.22926105558872223,6.029415130615234,9.253952026367188,0.3658985197544098,0.8380610942840576,0.8994247913360596,0.04445390775799751,2.0117233884975767
gpu_seed1101_ckpt75_optimizer_reset,1101,75,optimizer_reset,23,20.98182487487793,0.12351381713074609,4.321595986684164,7834.928958716327,0.001,0.001,4.658118724822998,8.979714711507162,10.5819853246212,34.02589797973633,34.98150658607483,0.30902563108172126,1.1465554810723202,0.20926934480667114,7.547523021697998,8.819266319274902,0.3499056100845337,0.7847071886062622,0.8435649871826172,0.04843404144048691,1.982787183238418
